@relation housing_train_cleaned

@attribute rent numeric
@attribute type {apartment,house,manufactured,townhouse,condo,duplex,flat,cottage/cabin,in-law,loft,land}
@attribute sqfeet numeric
@attribute bedrooms numeric
@attribute bathrooms numeric
@attribute cats_allowed numeric
@attribute dogs_allowed numeric
@attribute smoking_allowed numeric
@attribute wheelchair_access numeric
@attribute electric_vehicle_charge numeric
@attribute comes_furnished numeric
@attribute laundry_options {'laundry on site','w/d hookups','w/d in unit',unknown,'laundry in bldg','no laundry on site'}
@attribute parking_options {'street parking','off-street parking',unknown,carport,'attached garage','detached garage','no parking','valet parking'}
@attribute demand {yes,no,unknown}

@data
2707,apartment,923,2,2,1,1,0,0,0,0,'w/d in unit','detached garage',yes
2000,apartment,325,0,1,0,0,0,0,0,1,'laundry on site','off-street parking',yes
2506,apartment,680,1,1,1,1,0,0,1,0,'w/d in unit','detached garage',yes
4950,house,1800,2,2,0,0,0,0,0,0,'w/d hookups','detached garage',yes
2572,apartment,983,2,2,0,0,1,0,0,0,unknown,unknown,yes
1623,apartment,672,1,1,1,1,1,0,0,0,'laundry on site',unknown,yes
2500,apartment,700,2,1,0,0,0,1,0,1,'laundry on site','off-street parking',yes
2345,apartment,1047,2,2,1,1,1,0,0,0,'w/d in unit',carport,yes
2522,apartment,680,1,1,1,1,0,0,0,0,'w/d in unit','detached garage',yes
2451,apartment,667,1,1,0,0,1,0,0,0,unknown,unknown,yes
1875,apartment,500,1,1,0,1,1,0,0,0,'laundry on site',carport,yes
3000,house,1585,3,2,0,0,0,0,0,0,'w/d hookups','attached garage',yes
2677,apartment,1013,2,2,0,0,1,0,0,0,unknown,unknown,yes
1561,apartment,550,1,1,1,1,1,0,0,0,'laundry on site',carport,yes
1925,apartment,850,2,1,0,0,0,0,0,0,'laundry in bldg',carport,yes
3500,house,2343,3,2,0,0,0,0,0,0,'w/d in unit','attached garage',yes
3350,house,1550,3,3,0,0,0,0,0,0,'w/d hookups','off-street parking',yes
2900,condo,1547,2,2,0,0,0,0,0,0,'w/d in unit','attached garage',yes
1663,apartment,985,2,2,1,1,0,0,1,0,'w/d in unit','detached garage',yes
3950,house,1000,3,3,0,0,0,0,0,0,'w/d in unit','off-street parking',yes
2695,house,1360,3,2,0,0,0,0,0,0,'w/d hookups','attached garage',yes
3000,house,1300,2,1,0,0,1,0,0,0,'w/d in unit','off-street parking',yes
2800,manufactured,1446,3,2,0,0,0,0,0,0,'w/d hookups',unknown,yes
3450,house,1360,3,2,0,0,0,0,0,0,'w/d in unit',carport,yes
3750,house,1920,2,2.5,0,0,0,0,0,0,'w/d hookups','attached garage',yes
919,house,1080,3,2,1,1,1,1,1,0,unknown,unknown,yes
1625,apartment,750,1,1,1,1,0,0,0,0,'w/d in unit',carport,yes
1645,apartment,750,1,1,1,1,0,0,0,0,'w/d in unit',carport,yes
3500,house,2500,5,2,0,0,0,0,0,0,'w/d in unit','attached garage',yes
3000,cottage/cabin,576,1,1,1,1,0,1,0,1,'w/d in unit','off-street parking',yes
1250,apartment,220,0,1,0,0,0,0,0,1,'no laundry on site','street parking',yes
2280,apartment,950,2,1,1,1,1,0,0,0,'laundry on site',carport,yes
1615,apartment,750,1,1,1,1,0,0,0,0,'w/d in unit',carport,yes
1675,apartment,650,1,1,0,0,0,0,0,0,'w/d hookups','attached garage',yes
2300,condo,877,2,1,1,1,0,0,0,0,'w/d in unit',carport,yes
1419,apartment,836,2,1,1,1,0,0,0,0,'laundry in bldg','off-street parking',yes
1605,apartment,750,1,1,1,1,0,0,0,0,'w/d in unit',carport,yes
2500,in-law,900,1,1,0,0,0,0,0,0,'w/d in unit',unknown,yes
2000,apartment,750,2,1,0,0,0,0,0,0,'w/d hookups','off-street parking',yes
2757,apartment,923,2,2,1,1,0,0,0,0,'w/d in unit','detached garage',yes
1650,apartment,450,1,1,1,1,1,0,0,0,'no laundry on site','street parking',yes
3400,house,2200,3,2,0,0,1,0,0,0,'laundry on site','off-street parking',yes
1966,apartment,659,0,1,1,1,1,0,0,0,'laundry on site',carport,yes
1537,apartment,550,1,1,1,1,1,0,0,0,'laundry on site',carport,yes
1750,in-law,550,1,1,0,0,0,0,0,1,'laundry on site','off-street parking',yes
1417,apartment,550,1,1,1,1,1,0,0,0,'laundry on site',carport,yes
6500,house,4555,4,5,1,1,1,0,0,0,'w/d hookups','attached garage',no
2600,condo,1100,2,2,0,0,1,0,0,0,'w/d in unit',carport,yes
2450,house,950,2,1,0,0,1,0,0,0,'w/d hookups','street parking',yes
2200,house,2200,3,3,0,0,0,0,0,0,'w/d hookups','attached garage',yes
2167,apartment,940,2,2,1,1,1,0,0,0,'w/d in unit','detached garage',yes
1965,apartment,25,1,1,1,0,1,1,0,0,'laundry on site','off-street parking',yes
3500,house,1350,3,2,1,1,1,0,0,0,'w/d hookups','attached garage',yes
1907,apartment,875,2,1,1,1,1,0,0,0,'laundry on site',unknown,yes
1595,apartment,750,1,1,1,1,0,0,0,0,'w/d in unit',carport,yes
1895,apartment,800,2,1,0,0,0,0,1,0,'laundry on site',carport,yes
1560,apartment,400,0,1,1,1,1,0,0,0,'laundry on site',unknown,yes
3200,house,700,2,1,0,0,1,0,0,1,'laundry on site','off-street parking',yes
1750,apartment,700,2,1,1,1,0,0,0,0,'laundry on site','off-street parking',yes
2150,apartment,850,1,1,1,1,0,0,0,0,'no laundry on site','off-street parking',yes
2005,apartment,860,2,1,1,1,0,0,0,0,'laundry on site',carport,yes
1560,apartment,630,1,1,1,1,0,0,0,0,'laundry on site',carport,yes
3400,house,1352,3,2,1,1,0,0,0,0,'w/d in unit','attached garage',yes
1425,apartment,518,1,1,0,0,0,0,1,0,'laundry on site',carport,yes
2325,house,2007,2,2,0,0,1,0,0,0,unknown,unknown,yes
1895,apartment,800,2,1,0,0,0,0,0,0,'laundry on site',carport,yes
4550,house,2500,3,2.5,0,0,0,0,0,1,'w/d in unit','street parking',yes
1963,apartment,659,0,1,1,1,1,0,0,0,'laundry on site',carport,yes
2499,house,1021,2,1,0,0,1,0,0,0,'w/d hookups','attached garage',yes
1975,apartment,700,1,1.5,1,0,0,0,0,0,'laundry on site','off-street parking',yes
2300,house,1800,4,2,0,0,1,0,0,0,'w/d hookups','attached garage',no
4525,house,2209,4,3,1,1,1,0,0,0,unknown,unknown,yes
2837,apartment,923,2,2,1,1,0,0,0,0,'w/d in unit','detached garage',yes
1900,apartment,900,2,1,0,0,0,0,0,0,'laundry on site','detached garage',yes
1893,apartment,1036,2,2,1,1,0,0,0,0,'w/d in unit',unknown,yes
1274,apartment,400,0,1,1,1,1,0,0,0,'laundry on site',carport,yes
1350,cottage/cabin,400,1,1,0,0,1,0,0,1,'no laundry on site','off-street parking',yes
1700,apartment,750,1,1,1,1,0,0,0,0,'w/d in unit',carport,yes
1581,apartment,400,0,1,1,1,1,0,0,0,'laundry on site',unknown,yes
2500,house,1200,3,3,0,0,0,0,0,0,'w/d hookups','detached garage',yes
1650,apartment,751,1,1,1,1,1,0,0,0,'w/d in unit','off-street parking',yes
3100,townhouse,1197,2,1.5,0,0,1,0,0,0,'w/d in unit',carport,yes
2650,house,1100,2,2,0,0,0,0,0,0,'w/d hookups','off-street parking',yes
1850,apartment,875,2,1,0,0,1,0,0,0,'laundry in bldg',unknown,yes
1759,apartment,1062,2,2,1,1,0,0,0,0,'w/d in unit','street parking',yes
1695,apartment,750,1,1,1,1,0,0,0,0,'w/d in unit',carport,yes
1690,apartment,750,1,1,1,1,0,0,0,0,'w/d in unit',carport,yes
1281,apartment,825,1,1,1,1,1,0,0,0,'w/d in unit',unknown,yes
1980,apartment,750,1,1,1,1,0,0,0,0,'w/d in unit',carport,yes
2500,house,750,2,1,0,0,0,0,0,0,'w/d hookups','attached garage',yes
1680,apartment,750,1,1,1,1,0,0,0,0,'w/d in unit',carport,yes
900,apartment,650,1,1,1,1,1,0,0,0,'w/d in unit','off-street parking',yes
3022,apartment,1035,2,2,1,1,0,0,0,0,'w/d in unit','detached garage',yes
2750,house,1097,3,2,0,0,1,0,0,0,'laundry on site','detached garage',yes
3050,duplex,850,2,1,0,0,0,0,0,1,'w/d in unit',carport,yes
1995,apartment,1000,2,2,1,1,0,0,0,0,'w/d in unit',carport,yes
3500,house,1600,3,2,1,1,1,0,0,0,'w/d in unit','attached garage',yes
2700,apartment,720,2,1,0,0,1,0,0,0,'w/d hookups','attached garage',yes
2950,apartment,1025,2,2,1,1,0,0,0,0,'laundry on site',carport,yes
3050,duplex,800,2,1,0,0,0,0,0,1,'w/d in unit',carport,yes
1975,apartment,630,2,1,1,1,0,0,0,0,'laundry on site',carport,yes
3050,duplex,820,2,1,0,0,0,0,0,1,'w/d in unit',carport,yes
2428,apartment,610,1,1,1,1,0,0,0,0,'w/d in unit','detached garage',yes
1735,apartment,743,1,1,1,1,1,1,1,0,'laundry on site',carport,yes
1940,apartment,953,2,2,1,1,1,1,1,0,'laundry on site',carport,yes
1425,apartment,518,1,1,0,0,0,0,0,0,'laundry on site',carport,yes
1800,loft,1200,1,1,1,1,0,0,0,1,'w/d in unit','attached garage',yes
1905,apartment,1000,2,2,1,1,0,0,0,0,'w/d in unit',carport,yes
2695,duplex,960,2,1,0,0,0,0,0,1,'laundry on site','off-street parking',yes
4100,apartment,1280,3,2,0,0,0,0,0,0,'w/d hookups','attached garage',yes
1975,apartment,860,2,1,1,1,0,0,0,0,'laundry on site',carport,yes
1565,apartment,630,1,1,1,1,0,0,0,0,'laundry on site',carport,yes
5000,house,3600,5,4,0,0,1,0,0,0,'w/d hookups','detached garage',yes
1695,apartment,360,0,1,0,0,1,0,0,0,'laundry on site','street parking',yes
1410,apartment,900,2,2,1,1,1,0,0,0,'w/d in unit',carport,yes
2335,apartment,1176,2,2,1,1,1,0,0,0,'laundry on site',carport,yes
1890,apartment,1010,2,1,1,1,1,0,0,0,'laundry on site',carport,yes
1459,apartment,575,1,1,1,1,0,0,0,0,'laundry on site',carport,yes
1941,apartment,651,0,1,1,1,1,0,0,0,'laundry on site',carport,yes
2200,duplex,1400,2,1,0,0,0,0,0,0,'w/d hookups','attached garage',yes
2495,townhouse,925,1,1,0,0,0,0,0,1,'laundry in bldg',carport,yes
3050,duplex,820,2,1,0,0,1,0,0,0,'w/d in unit',carport,yes
2695,townhouse,945,1,1,0,0,0,0,0,1,'laundry in bldg',carport,yes
4000,house,1411,3,2,0,0,1,0,0,0,'w/d in unit','attached garage',yes
2650,house,1100,2,2,0,0,1,0,0,0,'w/d hookups','off-street parking',yes
1400,apartment,610,1,1,1,1,1,0,0,0,'laundry on site',unknown,yes
1941,apartment,659,2,1,1,1,1,0,0,0,'laundry on site',carport,yes
1500,apartment,450,0,1,0,0,0,0,0,0,'laundry on site',carport,yes
2200,duplex,900,2,1,0,0,0,0,0,0,'w/d hookups','attached garage',yes
1663,apartment,672,1,1,1,1,1,0,0,0,'laundry on site',unknown,yes
1825,apartment,525,1,1,0,1,1,0,0,0,'laundry on site',carport,yes
1650,apartment,650,1,1,1,1,1,0,0,0,'laundry on site',unknown,yes
2433,apartment,610,1,1,1,1,0,0,0,0,'w/d in unit','detached garage',yes
1600,apartment,750,0,1,0,0,0,0,0,1,unknown,'off-street parking',yes
2517,apartment,680,1,1,1,1,0,0,0,0,'w/d in unit','detached garage',yes
1200,apartment,417,0,1,0,0,0,0,0,0,'laundry on site',carport,yes
1935,apartment,1000,2,2,1,1,0,0,0,0,'w/d in unit',carport,yes
2100,house,2450,3,2.5,0,0,0,0,0,0,unknown,'attached garage',yes
4500,house,2000,3,2.5,0,0,1,0,0,0,'w/d in unit','attached garage',yes
2140,apartment,860,2,1,1,1,0,0,0,0,'laundry on site',carport,yes
1992,apartment,875,2,1,1,1,1,0,0,0,'w/d in unit',unknown,yes
1941,apartment,659,1,1,1,1,1,0,0,0,'laundry on site',carport,yes
2650,apartment,1200,2,2,0,0,0,1,0,0,'w/d in unit','detached garage',yes
2175,apartment,900,2,1,1,0,1,0,0,0,'laundry on site',carport,yes
1775,apartment,700,1,0,1,0,1,0,0,0,'laundry on site',carport,yes
1950,apartment,700,1,1,1,0,1,0,0,0,'laundry on site',carport,yes
2817,apartment,923,2,2,1,1,0,0,0,0,'w/d in unit','detached garage',yes
2400,in-law,650,1,1,0,0,1,0,1,0,'w/d in unit','attached garage',yes
12900,house,2700,5,2.5,0,0,1,0,0,0,'laundry in bldg','off-street parking',no
1205,house,960,1,1,1,1,1,0,0,0,'w/d in unit',carport,yes
2030,apartment,625,1,1,1,1,1,0,0,0,'laundry on site',carport,yes
2050,apartment,625,1,1,1,1,1,0,0,0,'laundry on site',carport,yes
1550,cottage/cabin,330,0,1,1,1,0,0,0,0,'laundry on site','off-street parking',yes
1558,apartment,672,1,1,1,1,1,0,0,0,'laundry on site',unknown,yes
1600,apartment,400,0,1,1,1,1,0,0,0,'laundry on site',unknown,yes
1969,apartment,659,2,1,1,1,1,0,1,0,'laundry on site',carport,yes
4100,house,3160,4,3.5,0,1,1,0,0,0,'w/d in unit','attached garage',yes
4500,house,2200,3,2,0,0,0,0,0,0,'w/d in unit','attached garage',yes
4600,house,2000,5,3,0,1,0,0,0,0,'w/d hookups',carport,yes
2927,apartment,1035,2,2,0,0,1,0,0,0,unknown,unknown,yes
1880,apartment,1000,2,2,1,1,0,0,0,0,'w/d in unit',carport,yes
0,townhouse,945,1,1,0,0,0,0,0,1,'laundry in bldg',carport,yes
2200,apartment,1299,3,2,1,1,1,0,0,0,'w/d in unit','off-street parking',yes
1249,apartment,617,1,1,1,1,0,0,0,0,'w/d in unit','off-street parking',yes
965,apartment,600,1,1,0,0,1,0,0,0,unknown,unknown,yes
2300,house,2000,3,2.5,0,0,0,0,0,0,unknown,'attached garage',yes
1660,apartment,1199,2,1.5,1,0,0,0,0,0,'laundry in bldg','off-street parking',yes
1650,townhouse,1200,2,1.5,1,1,1,0,0,0,'w/d in unit',carport,yes
2500,apartment,1709,3,2,1,1,1,0,0,0,'w/d in unit','off-street parking',yes
1495,apartment,750,2,1,1,1,1,0,0,0,'laundry in bldg','off-street parking',yes
2000,loft,980,2,2,1,1,1,0,0,0,'w/d in unit','off-street parking',yes
1940,apartment,999,2,2,1,1,0,0,0,0,'w/d in unit','off-street parking',yes
1449,apartment,861,2,2,1,1,1,0,0,0,'w/d in unit','off-street parking',yes
1975,apartment,1350,2,1,1,1,1,0,0,0,'w/d in unit','off-street parking',yes
1950,apartment,1020,2,1,1,1,1,0,0,0,'w/d in unit','off-street parking',yes
1450,apartment,984,2,1,1,1,1,0,0,0,'w/d in unit','off-street parking',yes
1800,apartment,930,2,1,1,1,1,0,0,0,'w/d in unit','off-street parking',yes
1750,apartment,917,2,1,1,1,1,0,0,0,'w/d in unit','off-street parking',yes
1710,apartment,911,2,1,1,1,1,0,0,0,'w/d in unit','off-street parking',yes
1150,apartment,650,1,1,0,0,1,0,0,0,'laundry on site','off-street parking',yes
1730,apartment,582,0,1,1,1,1,0,0,0,'w/d in unit',unknown,yes
1018,townhouse,973,2,1,1,0,1,0,0,0,'w/d hookups',unknown,yes
1400,condo,812,2,1,0,0,0,0,0,0,'laundry in bldg','off-street parking',yes
2300,townhouse,1320,3,1.5,1,1,0,0,0,0,'w/d hookups','off-street parking',yes
1435,apartment,975,2,1,0,0,1,0,0,0,unknown,unknown,yes
1479,apartment,832,2,1,0,0,1,0,0,0,'laundry on site','off-street parking',yes
1425,apartment,832,2,1,0,0,1,0,0,0,'w/d in unit','off-street parking',yes
1800,apartment,990,2,1,1,1,1,0,0,0,'w/d in unit','off-street parking',yes
1799,townhouse,1030,3,1.5,0,0,1,0,0,0,'laundry on site','off-street parking',yes
1660,apartment,1199,2,1.5,1,1,0,0,0,0,'laundry in bldg','off-street parking',yes
1960,apartment,1010,2,2,1,1,1,0,0,0,'w/d in unit','off-street parking',yes
1960,apartment,715,1,1,1,1,1,0,0,0,'w/d in unit',unknown,yes
1860,apartment,1010,2,1,1,1,1,0,0,0,'w/d in unit','off-street parking',yes
1875,apartment,944,2,1,1,1,1,0,0,0,'w/d in unit','off-street parking',yes
1860,apartment,1020,2,1,1,1,1,0,0,0,'w/d in unit','off-street parking',yes
1575,apartment,874,1,1,1,1,1,0,0,0,'w/d in unit','off-street parking',yes
1500,apartment,1000,2,1,0,0,1,0,0,0,'w/d hookups','off-street parking',yes
1450,apartment,1500,3,1,0,0,0,0,0,0,'w/d hookups','off-street parking',yes
1950,townhouse,770,2,1,0,1,1,0,0,0,'w/d in unit','off-street parking',yes
1425,apartment,984,2,1,1,1,1,0,0,0,'w/d in unit','off-street parking',yes
1187,apartment,1203,3,1.5,1,0,1,0,0,0,'w/d hookups',unknown,yes
1149,apartment,633,1,1,1,1,1,0,0,0,'laundry in bldg','off-street parking',yes
1449,apartment,861,2,2,1,1,0,0,0,0,'w/d in unit','off-street parking',yes
1800,apartment,890,2,1,1,1,1,0,0,0,'w/d in unit','off-street parking',yes
1675,apartment,955,2,1,1,1,1,0,0,0,'w/d in unit','off-street parking',yes
1600,apartment,1400,3,1,0,1,1,0,0,0,'w/d in unit','off-street parking',yes
1325,apartment,570,1,1,1,1,1,0,0,0,'laundry in bldg','off-street parking',yes
1900,apartment,1050,2,1,1,1,1,0,0,0,'w/d in unit','off-street parking',yes
1860,apartment,1012,2,1,1,1,1,0,0,0,'w/d in unit','off-street parking',yes
2025,loft,1006,2,2,1,1,1,0,0,0,'w/d in unit','off-street parking',yes
1350,apartment,537,0,1,1,1,1,0,0,0,'w/d in unit','off-street parking',yes
1500,apartment,630,1,1,1,1,1,0,0,0,'w/d in unit','off-street parking',yes
1715,apartment,951,2,2,1,1,0,0,0,0,'w/d in unit','off-street parking',yes
1710,apartment,951,2,2,1,1,0,0,0,0,'w/d in unit','off-street parking',yes
1885,apartment,953,2,1,1,0,1,0,0,0,'w/d in unit','off-street parking',yes
2460,apartment,1622,3,2,1,1,1,0,0,0,'w/d in unit','off-street parking',yes
1700,apartment,949,2,2,1,1,0,0,0,0,'w/d in unit','off-street parking',yes
1700,apartment,951,2,2,1,1,0,0,0,0,'w/d in unit','off-street parking',yes
1965,apartment,999,2,2,1,1,0,0,0,0,'w/d in unit','off-street parking',yes
2130,apartment,862,2,1,1,1,1,0,0,0,'w/d in unit',unknown,yes
1775,apartment,893,2,1,1,1,1,0,0,0,'w/d in unit','off-street parking',yes
1995,apartment,1213,2,1,1,1,1,0,0,0,'w/d in unit','off-street parking',yes
1,apartment,1330,3,2,1,1,1,0,0,0,'w/d in unit',unknown,yes
2650,apartment,1786,3,2,1,1,1,0,0,0,'w/d in unit','off-street parking',yes
1699,apartment,1000,2,2,1,0,0,1,0,1,'laundry in bldg','off-street parking',yes
2475,apartment,1488,2,2,1,1,1,0,0,0,'w/d in unit','off-street parking',yes
1950,apartment,999,2,2,1,1,0,0,0,0,'w/d in unit','off-street parking',yes
2200,apartment,1510,2,1,1,1,1,0,0,0,'w/d in unit','off-street parking',yes
1650,house,1568,3,2,1,1,1,0,0,0,'w/d in unit','attached garage',yes
1400,apartment,760,1,1,1,1,1,0,0,0,'laundry in bldg','off-street parking',yes
1525,apartment,1500,3,1,0,0,1,0,0,0,'w/d in unit','off-street parking',yes
1450,apartment,1100,3,1,0,0,0,0,0,0,'w/d in unit','off-street parking',yes
1890,apartment,1390,2,1,1,1,1,0,0,0,'w/d in unit','off-street parking',yes
1800,apartment,1134,2,2,1,1,1,0,0,0,'w/d in unit','off-street parking',yes
1725,apartment,955,2,1,1,1,1,0,0,0,'w/d in unit','off-street parking',yes
1300,apartment,820,2,1,1,0,1,0,0,0,'w/d in unit','off-street parking',yes
1900,apartment,979,1,1,1,1,1,0,0,0,'w/d in unit','off-street parking',yes
1625,apartment,850,1,1,1,0,1,0,0,0,'laundry in bldg','off-street parking',yes
1940,apartment,999,2,2,1,1,1,0,0,0,'w/d in unit','off-street parking',yes
1595,apartment,925,2,1,1,1,1,0,0,0,'laundry in bldg','off-street parking',yes
1950,apartment,725,1,1,1,1,1,0,0,0,'w/d in unit',unknown,yes
789,apartment,690,1,1,1,0,1,0,0,0,unknown,'off-street parking',yes
2400,apartment,2200,3,2,1,1,1,0,0,1,'w/d in unit','street parking',yes
1900,apartment,916,1,1,1,1,1,0,0,0,'w/d in unit','off-street parking',yes
1735,apartment,860,1,1,0,0,0,1,0,0,'w/d in unit','attached garage',yes
1050,apartment,603,0,1,1,1,1,0,0,0,'laundry in bldg','off-street parking',yes
1450,apartment,1500,3,1,0,0,0,0,0,0,'laundry in bldg','off-street parking',yes
1500,apartment,800,2,1,0,0,0,0,0,0,'laundry in bldg','street parking',yes
2400,apartment,1000,2,2,0,0,0,0,0,0,'laundry on site','off-street parking',yes
900,apartment,1200,3,1,1,1,1,1,0,0,unknown,unknown,yes
1225,apartment,1100,3,1,1,0,1,0,0,0,'no laundry on site','off-street parking',yes
1425,apartment,880,2,1,1,0,1,0,0,0,'laundry in bldg','off-street parking',yes
1729,apartment,779,2,1,1,1,0,0,0,0,'w/d in unit','attached garage',yes
1650,apartment,922,2,1,1,1,1,0,0,0,'w/d in unit','off-street parking',yes
2460,apartment,1622,2,1,1,1,1,0,0,0,'w/d in unit','off-street parking',yes
2415,apartment,1518,3,2,1,1,1,0,0,0,'w/d in unit','off-street parking',yes
1920,apartment,1000,2,2,0,0,1,0,0,0,'w/d in unit','off-street parking',yes
1400,apartment,1045,3,1,0,0,0,0,0,0,unknown,unknown,yes
1500,apartment,760,1,1,1,0,1,0,0,0,'laundry in bldg','off-street parking',yes
2100,apartment,1074,2,2,1,1,1,0,0,0,'w/d in unit','off-street parking',yes
1675,apartment,875,2,1,1,1,1,0,0,0,'w/d in unit','off-street parking',yes
2380,apartment,1115,2,2,1,1,1,0,0,0,'w/d in unit',unknown,yes
1679,apartment,785,1,1,1,1,0,0,0,0,'w/d in unit','attached garage',yes
850,house,1200,4,1.5,1,1,1,0,0,0,'w/d in unit','off-street parking',no
1679,apartment,640,1,1,1,1,0,0,0,0,'w/d in unit','attached garage',yes
1799,apartment,981,2,2,1,1,0,0,0,0,'w/d in unit','attached garage',yes
1760,apartment,565,0,1,1,1,1,0,0,0,'w/d in unit',unknown,yes
850,cottage/cabin,700,2,1,0,0,1,0,0,0,'no laundry on site','off-street parking',yes
1995,condo,1232,2,2,0,0,1,0,0,0,'w/d in unit','street parking',yes
1215,condo,624,1,1,0,0,0,0,0,0,'laundry in bldg','street parking',yes
1900,apartment,1010,2,1,1,1,1,0,0,0,'w/d in unit','off-street parking',yes
1860,apartment,1012,2,1,1,1,0,0,0,0,'w/d in unit','off-street parking',yes
2750,apartment,1450,2,1,1,1,1,0,0,0,'w/d in unit','off-street parking',yes
2050,apartment,805,1,1,1,1,1,0,0,0,'w/d in unit',unknown,yes
2515,apartment,1071,2,2,0,0,1,0,0,0,unknown,unknown,yes
1075,condo,1050,3,1,0,0,0,0,0,0,'w/d hookups','off-street parking',yes
1730,apartment,1125,2,1,1,1,1,0,0,0,'w/d in unit','off-street parking',yes
1600,apartment,899,1,1,1,1,1,0,0,0,'w/d in unit','off-street parking',yes
1550,townhouse,980,2,1.5,0,0,0,0,0,0,'w/d hookups','attached garage',yes
1395,townhouse,980,2,1.5,0,0,0,0,0,0,'w/d hookups','off-street parking',yes
2150,apartment,1300,2,2,1,1,1,0,0,0,'w/d in unit','off-street parking',yes
1675,apartment,909,2,1,1,1,1,0,0,0,'w/d in unit','off-street parking',yes
1525,apartment,750,2,1,1,0,1,0,0,0,'laundry in bldg','off-street parking',yes
1790,apartment,1260,2,1,1,1,1,0,0,0,'w/d in unit','off-street parking',yes
1900,apartment,1113,2,2,1,1,1,0,0,0,'w/d in unit','off-street parking',yes
1740,apartment,743,1,1,0,0,1,0,0,0,unknown,unknown,yes
1940,apartment,706,1,1,0,0,1,0,0,0,unknown,unknown,yes
1017,townhouse,973,2,1,1,0,1,0,0,0,'w/d hookups',unknown,yes
1425,apartment,880,2,1,1,0,0,0,0,0,'laundry in bldg','off-street parking',yes
1329,apartment,833,2,1,1,1,1,0,0,0,'laundry in bldg','off-street parking',yes
2640,condo,1660,3,3,0,0,0,1,0,0,'w/d in unit','attached garage',yes
650,apartment,2500,5,2,0,0,0,0,0,0,'laundry on site','off-street parking',yes
2000,apartment,980,2,2,1,1,1,0,0,0,'w/d in unit','off-street parking',yes
1900,apartment,1003,2,1,1,1,1,0,0,0,'w/d in unit','off-street parking',yes
895,apartment,680,1,1,0,0,1,0,0,0,'laundry in bldg','off-street parking',yes
1500,cottage/cabin,500,1,1,0,0,0,0,0,1,'w/d in unit','off-street parking',yes
1650,apartment,789,2,1,1,1,1,0,0,0,'w/d in unit','off-street parking',yes
1875,apartment,1092,2,2,1,1,1,0,0,0,'w/d in unit','off-street parking',yes
1750,apartment,889,2,1,1,1,1,0,0,0,'w/d in unit','off-street parking',yes
1980,apartment,999,2,2,1,1,0,0,0,0,'w/d in unit','off-street parking',yes
1650,apartment,1016,1,1,1,1,1,0,0,0,'w/d in unit','off-street parking',yes
2285,apartment,1005,2,2,1,1,1,0,0,0,'w/d in unit',unknown,yes
1860,apartment,640,0,1,1,1,1,0,0,0,'w/d in unit',unknown,yes
1800,townhouse,1318,2,1.5,1,1,1,0,0,0,'w/d hookups','off-street parking',yes
2750,apartment,1430,2,1,1,1,1,0,0,0,'w/d in unit','off-street parking',yes
1900,apartment,1003,2,2,1,1,1,0,0,0,'w/d in unit','off-street parking',yes
2800,house,2096,4,2,0,0,1,0,0,0,'w/d in unit','off-street parking',yes
1980,apartment,999,2,2,0,0,1,0,0,0,unknown,unknown,yes
1920,apartment,1000,2,2,1,0,0,0,0,0,'w/d in unit','off-street parking',yes
1550,apartment,691,1,1,1,1,1,0,0,0,'w/d in unit','off-street parking',yes
1725,apartment,1035,2,1,1,1,1,0,0,0,'w/d in unit','off-street parking',yes
1890,apartment,743,1,1,0,0,1,0,0,0,unknown,unknown,yes
1525,apartment,1037,2,1,1,0,1,0,1,0,'laundry in bldg','off-street parking',yes
1630,house,855,1,1,1,1,1,0,0,0,'w/d hookups','off-street parking',yes
1200,apartment,835,2,1,1,0,0,0,0,0,'laundry in bldg','off-street parking',yes
1050,apartment,512,1,1,1,0,1,0,0,0,'laundry in bldg','off-street parking',yes
1171,apartment,1203,3,1.5,1,0,1,0,0,0,'w/d hookups',unknown,yes
